Paragraph:,Quote:,Scare_Quote:
"Een 'normaal' fenomeen in de psychologie dus. Maar mede hierdoor liepen de besmettingscijfers na de eerste golf weer op en kwam het tot een tweede golf. Dijkstra: ""Deze bewegingen gaan hand in hand met de grafieken die het RIVM of media dagelijks tonen. Als de grafiek piekt, neemt de angst toe en worden mensen voorzichtiger. Neemt het aantal besmettingen af, dan neemt de angst af.""",'normaal',1.0
"""Normaal proberen we mensen 'bang' te maken in een laboratorium, dat was nu niet nodig. In het begin heerste er vooral ongeloof over 'dat onbekende virus uit China'. 'Dat komt niet hier', dachten we nog. Maar al gauw kwam er weerstand tegen de maatregelen. Dat begon met de mondkapjesdiscussie, maar ook de vraag of de scholen moesten sluiten of niet. Dat soort discussies heeft de samenleving niet veel vertrouwen gegeven.""",'bang',1.0
"""Normaal proberen we mensen 'bang' te maken in een laboratorium, dat was nu niet nodig. In het begin heerste er vooral ongeloof over 'dat onbekende virus uit China'. 'Dat komt niet hier', dachten we nog. Maar al gauw kwam er weerstand tegen de maatregelen. Dat begon met de mondkapjesdiscussie, maar ook de vraag of de scholen moesten sluiten of niet. Dat soort discussies heeft de samenleving niet veel vertrouwen gegeven.""",'dat onbekende virus uit China',1.0
"""Normaal proberen we mensen 'bang' te maken in een laboratorium, dat was nu niet nodig. In het begin heerste er vooral ongeloof over 'dat onbekende virus uit China'. 'Dat komt niet hier', dachten we nog. Maar al gauw kwam er weerstand tegen de maatregelen. Dat begon met de mondkapjesdiscussie, maar ook de vraag of de scholen moesten sluiten of niet. Dat soort discussies heeft de samenleving niet veel vertrouwen gegeven.""",'Dat komt niet hier',0.0
"Een laatste tip is om te kijken naar de 'huismerken' van verzekeringen. ""Vroeger waren dat misschien de online polissen, maar je moet nu bij bijna alle verzekeringen dingen online regelen"", zegt Ruys. ""Het verschil is vooral dat de budgetopties iets minder vergoeden als je naar een niet-gecontracteerde zorgverlener gaat.""",'huismerken',0.0
"CBC had vragen gestuurd aan een mailadres dat onderaan de gedichten was vermeld en kreeg dit antwoord van de 'secret Santa': ""Ik weet dat veel mensen een zwaar jaar hebben gehad en ik had de mogelijkheid om ze te helpen.""",',2.0
"De minister benadrukt dat er in eerste instantie wordt bekeken of regio's nog zorgpersoneel kunnen uitwisselen. Als dat niet meer kan, worden mensen van het initiatief 'Extra Handen voor de Zorg' en het Rode Kruis ingezet. ""En als dat geen soelaas biedt, dan hebben we defensie"", zei Grapperhaus",'Extra Handen voor de Zorg',0.0
"Gisteren werd bekend dat Groningen en Twente via een brandbrief bij verschillende ministeries om militaire hulp hadden gevraagd. Het 'zwartste scenario' dreigt, stelden de beide Veiligheidsregio's, waarbij het minimumniveau aan zorg niet meer kan worden geleverd.",'zwartste scenario',0.0
"Het aanvragen van Defensiesteun gebeurt door de voorzitters van de 25 veiligheidsregio's, op verzoek van lokale zorginstellingen. Het leger is niet de enige 'achtervang', ook op het Rode Kruis en initiatief 'Extra Handen voor de Zorg' kan een beroep worden gedaan.",'achtervang',0.0
"Het aanvragen van Defensiesteun gebeurt door de voorzitters van de 25 veiligheidsregio's, op verzoek van lokale zorginstellingen. Het leger is niet de enige 'achtervang', ook op het Rode Kruis en initiatief 'Extra Handen voor de Zorg' kan een beroep worden gedaan.",'Extra Handen voor de Zorg',0.0
"Via 'Extra Handen voor de Zorg' zijn in de eerste golf ruim 2000 extra mensen voor de zorg geworven. Destijds vielen de meeste aanmelders uiteindelijk af. Onder meer omdat ze niet over de juiste papieren of ervaring beschikten, te ver weg woonden of geen baan in deeltijd aangeboden kregen. ",'Extra Handen voor de Zorg',0.0
"Ondanks dat voorzichtigheid is geboden bij kritische uitlatingen tegen de overheid, krijgt Zhang bijval. Op sociale media posten Chinezen selfies waarop ze een bord of papier met 'laat Zhan Zhang vrij' vasthouden. Daarnaast stonden er enkele sympathisanten voor de rechtbank in Shanghai, die streng beveiligd was. ""Ik ben hiernaartoe gekomen en heb geprobeerd haar te zien, maar dat lukt niet"", verklaart een van hen tegenover Reuters.",'laat Zhan Zhang vrij',0.0
De Edison Oeuvreprijs is de oudste muziekprijs in Nederland en wordt sinds 1960 uitgereikt. Een onderscheiding in de categorie Kleinkunst werd voor het laatst uitgereikt in 2014 aan Youp van 't Hek. Winnaars krijgen een bronzen beeldje van beeldhouwer Pieter d'Hont.,',2.0
"Toch sprak de Tweede Kamer vandaag, tijdens het kerstreces, over de deal van meer dan duizend pagina's. In het debat konden de Kamerleden alleen nog opdrachten meegeven aan minister Blok van Buitenlandse Zaken, die morgen namens het kabinet in Brussel het definitieve Nederlandse 'ja' moet geven. Dat lijkt een formaliteit, want de EU-ambassadeurs stemden vandaag al unaniem in.",'ja',0.0
"Die moet komen uit een speciaal 'aanpassingsfonds', waar landen of sectoren een beroep op kunnen doen als ze onevenredig hard getroffen worden door de brexit. Op voorhand is uit dat fonds al 600 miljoen euro gereserveerd voor de Europese Noordzeevissers. De komende tijd wordt dat geld verdeeld en Blok hoopt dat een behoorlijk bedrag naar Nederlandse vissers gaat.",'aanpassingsfonds',0.0
De rechtbank gelooft hem niet en noemt zijn daad 'beestachtig'. De man was volgens de rechtbank onder invloed van harddrugs en liet zijn vriendin twintig uur lang dood op de grond liggen.,'beestachtig',0.0
"De laatste jaren wordt het warmer en warmer in Nederland, en het KNMI rekent vanaf dit jaar met een nieuw 'normaal' voor de weersverwachtingen. Weerman Peter Kuipers Munneke legt in de podcast Het Beste uit het Oog uit dat er kritiek op dat besluit is.",'normaal',1.0
"De asielzoekerscentra zijn al maanden overvol, corona-uitbraken zijn lastig op te vangen. Staatssecretaris van Asiel Broekers-Knol en minister Ollongren van Binnenlandse Zaken waarschuwden in november de gemeenten dat er 'escalatiemaatregelen' dreigen, zoals het afhuren van hotels en cruiseschepen.",'escalatiemaatregelen',0.0
Organisatoren van de nieuwjaarsduik kwamen eerder al met een alternatief voor de duik. Liefhebbers konden soepblikken met zeewater bestellen om op die manier een 'thuisduik' te houden. Alle 25.000 blikken Noordzeewater zijn inmiddels vergeven.,'thuisduik',0.0
"Eerdere titels van Nijenhuis als Toscaanse bruiloft, Verliefd op Ibiza en Onze Jongens waren grote bioscoophits, maar kregen zuinige recensies. De Twentse filmmaker is blij dat zijn laatste film zo gewaardeerd is. ""We waren wat bang dat mensen bij een film van Herman Finkers meer grappen verwachtten; we hebben na de eerste montage meerdere malen de kritiek gehoord dat hij 'niet zo grappig was'. Maar we hebben onze eigen koers gevaren, zonder enige zekerheid dat het aan zou slaan.""",'niet zo grappig was',1.0
"De veroordeling kan worden gezien als een waarschuwing van de Chinese regering. ""Het is weer iets wat aangeeft: 'als je dit soort dingen doet, pas op. We laten je misschien een tijdje gaan, maar uiteindelijk word je voor deze dingen opgepakt en veroordeeld.'""",',2.0
"Volgens NRC lijkt de genoemde planning nu onhaalbaar, omdat het ministerie ervan uitgaat dat de opbouw van de 'ijzeren voorraad' zo'n anderhalf jaar tot twee jaar duurt. In een reactie in de krant erkent het ministerie dat het nog niet is begonnen met het aanleggen van de voorraad, maar vanwege de lopende gesprekken wil het niet ingaan op de vraag waar die vertraging vandaan komt.",'ijzeren voorraad',0.0
"In het buitenland is al ervaring opgedaan met de opslag van waterstof in lege zoutmijnen, maar waterstof is 'dunner' dan aardgas. Gasleidingen en -aansluitingen moeten dus gecontroleerd en aangepast worden zodat waterstof goed door de buizen vloeit.",'dunner',1.0
"De Gasunie transporteert gas in Nederland en West-Europa. Een deel van de bestaande infrastructuur moet aangepast worden voor waterstof. Het gaat dan met name om het gebruik van de zogenoemde 'dikke buizen' die van Groningen naar de industrie-clusters in Amsterdam, Rotterdam, Zeeland en Limburg lopen en de verbindingen met België en het Duitse Ruhrgebied.",'dikke buizen',0.0
"De PCR-test dient maximaal 72 uur voor aankomst in Nederland afgenomen te zijn en geldt voor iedereen die afkomstig is uit een 'hoog risicogebied'. Alleen voor een kleine groep landen met een laag risico op het coronavirus, zoals IJsland, Australië, China, Zuid-Korea en de eilanden binnen het Koninkrijk der Nederlanden behalve Curaçao, geldt de verplichting niet.",'hoog risicogebied',0.0
"Eerder deze maand was er veel te doen om de langverwachte game Cyberpunk 2077, waar ruim acht jaar aan was gewerkt. De game werd deze maand na drie keer uitstel uitgebracht, maar zat vol fouten. Gamestudio CD Projekt Red bood excuses aan voor de vele 'glitches'. De makers stonden onder druk van aandeelhouders de game voor de feestdagen uit te brengen.",'glitches',0.0
Het leeuwendeel van de overige gemeenten doen er nu nog vrijwel niets mee. Terwijl de Rijksoverheid de 'vroegsignalering' als belangrijk onderdeel ziet van de schuldenaanpak.,'vroegsignalering',0.0
"Nog geen jaar geleden berichtten we voor het eerst over 'een mysterieuze ziekte' in China. Inmiddels beheerst corona al maanden ons leven: duizenden doden en patiënten, een 'intelligente' en een 'harde' lockdown, en een piepend en krakend zorgsysteem. De gezondheidscrisis die corona teweegbracht in vier grafieken.",'een mysterieuze ziekte',0.0
"Nog geen jaar geleden berichtten we voor het eerst over 'een mysterieuze ziekte' in China. Inmiddels beheerst corona al maanden ons leven: duizenden doden en patiënten, een 'intelligente' en een 'harde' lockdown, en een piepend en krakend zorgsysteem. De gezondheidscrisis die corona teweegbracht in vier grafieken.",'intelligente',0.0
"Nog geen jaar geleden berichtten we voor het eerst over 'een mysterieuze ziekte' in China. Inmiddels beheerst corona al maanden ons leven: duizenden doden en patiënten, een 'intelligente' en een 'harde' lockdown, en een piepend en krakend zorgsysteem. De gezondheidscrisis die corona teweegbracht in vier grafieken.",'harde',0.0
"Toch is de totale oversterfte minder dan de aantallen van de twee golven bij elkaar. Dat komt doordat er aan het begin van de zomer ook weken met 'ondersterfte' waren; waarbij er minder mensen overleden dan verwacht. ""Maar ook als je bedenkt dat er ouderen tussen zaten die door corona mogelijk eerder zijn overleden, blijft oversterfte groot"", aldus Traag. ""Die groep bestaat niet alleen uit ouderen.""",'ondersterfte',1.0
"Toen afgelopen november, uitgerekend aan de vooravond van de Braziliaanse 'Dag van het Zwarte Bewustzijn', een zwarte man door witte bewakers werd doodgeslagen, was Januário dagen van slag. ""Ik kan het niet aanzien"", zegt hij over de video van het incident.",'Dag van het Zwarte Bewustzijn',0.0
"Getuigen filmden de witte bewakers die maar bleven slaan, tot João Alberto 'Beto' Freitas was overleden. Het gebeurde bij een filiaal van Carrefour in Porto Alegre, dezelfde supermarktketen waar Januário jaren geleden was mishandeld. ""Als ik de beelden zie van Beto's begrafenis, dan stel ik me steeds voor dat ik ook zo had kunnen eindigen. In een kist"", verzucht hij.",'Beto',0.0
"""Op een gegeven moment heb ik in mijn herinnering keihard 'brand!' geroepen. Alleen kan ik dat me niet meer duidelijk voor de geest halen"", zegt Klene.",'brand!',0.0
"Met ingang van het nieuwe jaar verandert het 'normale weer' in Nederland. Het KNMI heeft nieuwe gemiddelden berekend, gemeten over de afgelopen dertig jaar. Deze berekeningen leiden tot nieuwe normalen, voor bijvoorbeeld temperatuur en neerslag.",'normale weer',1.0
Die vraag werd dit jaar door zowel EU-instanties als Amerikaanse autoriteiten meer dan ooit met een volmondig 'ja' beantwoord. Hun oplossing laat alleen nog op zich wachten. Er zijn inmiddels nieuwe onderzoeken en aanklachten. Dat is het begin van een nieuw langdurig proces.,'ja',0.0
"Het FPI werd opgericht in 1998 en gedraagt zich sindsdien als een radicale knokploeg van streng-islamitische zedenmeesters. Ze intimideren minderheden en vernielden cafés, nachtclubs en drankwinkels vanwege 'onislamitisch' gedrag. In 2012 zegde Lady Gaga een concert in Indonesië af na bedreigingen van het FPI, die haar satanisch noemde.",'onislamitisch',0.0
"In Amsterdam doen ze al langer aan 'vroegsignalering'. Daar is de gemiddelde schuld van mensen in een schuldhulpverleningstraject 26.000 euro, terwijl dat landelijk gemiddeld 42.000 is.",'vroegsignalering',0.0
"Meer dan 200 mensen hebben bij de Britse mediawaakhond Ofcom geklaagd over een satirische kersttoespraak van koningin Elizabeth, die tegelijk werd uitgezonden met de echte kerstboodschap van de Queen. In de 'deepfake'-video liet omroep Channel 4 de 94-jarige koningin onder meer voor de kerstboom op haar bureau dansen.",',2.0
"De alternatieve kersttoespraak was een zogeheten 'deepfake', een nepvideo met beelden die zijn gegenereerd door een algoritme op basis van kunstmatige intelligentie. Daarmee was het gezicht van de actrice vervangen door dat van de koningin, die vervolgens met Elizabeths bekende stemgeluid onder meer grappen maakte over toiletpapiertekorten en de ziekenhuisopname van premier Johnson.",'deepfake',0.0
"Kvikkleire heet het in het Noors, 'snelle klei'. Ze zijn goed bekend met het verschijnsel in Scandinavië, want het gebeurt er vaker. In 1702 werd een middeleeuws stadje weggevaagd in het zuiden van Noorwegen, in 1893 vielen er wat noordelijker 116 doden door een aardverschuiving die een krater van enkele kilometers achterliet, in 1978 slaagden twee amateurfilmers erin het verschijnsel voor het eerst op camera vast te leggen bij het plaatsje Rissa. Dit jaar was er nog een aardverschuiving in het noordelijke Alta waarbij acht huizen wegspoelden. Ook in Canada doet het fenomeen zich met enige regelmaat voor.",'snelle klei',0.0
"Wim Voermans, hoogleraar staats- en bestuursrecht, denkt dat het vonnis ervoor kan zorgen dat het 'paardenmiddel', iemand in quarantaine nemen waarvan wordt gedacht dat die persoon besmet is, weer in beeld komt. ""Dat wilde de regering tot nu toe niet doen omdat ze dat te draconisch vonden. Maar nu de mindere ingreep, de negatieve PCR-test, geen genade vindt bij de rechter komt dit wellicht weer in beeld.""",'paardenmiddel',1.0
"De minimale dekkingsgraad van 90 procent is, net als vorig jaar, een uitzondering die minister Koolmees van Sociale Zaken vanwege 'uitzonderlijke economische omstandigheden' maakt. In het huidige pensioenstelsel is het de bedoeling dat pensioenfondsen een dekkingsgraad van ongeveer 104 procent hebben. Veel grotere kortingen zijn daarmee in ieder geval voorkomen.",'uitzonderlijke economische omstandigheden',0.0
"Over hoe die overgang geregeld wordt is eigenlijk nog maar één ding echt afgesproken. Het moet 'evenwichtig' gebeuren. De grote vraag is wat evenwichtig precies is. ""Wij vinden als gepensioneerden niet dat er twaalf jaar aan koopkrachtverlies ingehaald moet worden, maar er moet wel enige compensatie zijn"", zegt van der Spek.",'evenwichtig',1.0
"""Het is heel makkelijk om te roepen 'stop met vuurwerk afsteken', maar zo bereik je de jongeren niet"", zegt Iliass. ""Deze video is wel iets waar jongeren graag naar willen kijken. Zo kunnen ze zien dat het contact tussen de burgemeester en jongeren goed is.""",'stop met vuurwerk afsteken',0.0
